url,job_title,tech_stack,language_req,is_manager,work_method,contract_type,salary_min,salary_max,exp_years,location,job_level,source,company_name,education_level,is_shift_work,job_category
https://www.topcv.vn/viec-lam/ai-engineer-co-the-nhan-viec-sau-tet/2012030.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770153652,AI Engineer - Có Thể Nhận Việc Sau Tết,Adobe Illustrator,0,0,Onsite,Full-time,,,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN GIẢI PHÁP CHUYỂN ĐỔI SỐ V365,College,0,Data & AI
https://www.topcv.vn/viec-lam/giam-doc-cong-nghe-thong-tin/1692158.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770154169,Giám Đốc Công Nghệ Thông Tin,"Google Cloud, Adobe Illustrator, AWS",0,1,Onsite,Full-time,60.0,80.0,5.0,"['Hà Nội', 'Bắc Ninh']",5.0,topcv,CÔNG TY CỔ PHẦN IN VÀ BAO BÌ GOLDSUN,Bachelor,0,Management/Architect
https://www.topcv.vn/viec-lam/it-business-analyst/2022985.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770154169,IT Business Analyst,SQL,0,0,Onsite,Full-time,,,4.0,Hồ Chí Minh,3.0,topcv,UNIT CORP,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/analytics-engineer/1994715.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770154169,Analytics Engineer,Adobe Premiere,0,0,Onsite,Full-time,,,3.0,Hồ Chí Minh,3.0,topcv,CÔNG TY TNHH AMARIS VIỆT NAM,Bachelor,0,General Developer
https://careerviet.vn/vi/tim-viec-lam/software-engineer.35C66898.html,Software Engineer,"Microsoft Azure, Java, Redux, Vue, Go, Elasticsearch, MySQL, React, MongoDB, PostgreSQL, RabbitMQ, AWS, Python, Linux, Kafka, Angular, PHP, Ruby, MQTT",1,0,Onsite,Full-time,,,3.0,Hà Nội,2.0,careerviet,CÔNG TY TNHH VIETTEL - CHT,Unknown,0,General Developer
https://careerviet.vn/vi/tim-viec-lam/gap-chuyen-vien-cong-nghe-thong-tin-am-hieu-ve-office-365-teams-sharepoint-va-cac-ung-dung-phan-mem-lien-quan.35C66D8C.html,"[GẤP] CHUYÊN VIÊN CÔNG NGHỆ THÔNG TIN (am hiểu về office 365, teams, sharepoint và các ứng dụng phần mềm liên quan)","Microsoft Teams, AWS, VMware, SharePoint, Windows Server",0,0,Onsite,Full-time,18.0,20.0,2.0,Hồ Chí Minh,3.0,careerviet,CÔNG TY CỔ PHẦN NGHIÊM PHẠM HOLDINGS,Bachelor,0,IT Support
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-he-thong-phan-mem-chuyen-vien-quan-tri-he-thong-phan-mem-va-quan-tri-co-so-du-lieu.35C648F9.html,Chuyên viên Quản trị hệ thống phần mềm/Chuyên viên Quản trị hệ thống phần mềm và Quản trị cơ sở dữ liệu,"Unix, Docker, SQL, Kubernetes, PostgreSQL, SQL Server, Linux, Oracle DB",1,0,Onsite,Full-time,,,2.0,Hà Nội,2.0,careerviet,CÔNG TY TNHH CHỨNG KHOÁN NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VCBS - VIETCOMBANK SECURITIES),Bachelor,0,Data & AI
https://careerviet.vn/vi/tim-viec-lam/application-development-manager.35C66F83.html,Application Development Manager,"AWS S3, AWS, AWS Lambda, Docker, PostgreSQL, Adobe Illustrator, Java, DynamoDB",0,1,Onsite,Full-time,,,7.0,Hồ Chí Minh,3.0,careerviet,CÔNG TY CỔ PHẦN UNIBEN,Bachelor,0,Management/Architect
https://careerviet.vn/vi/tim-viec-lam/middle-senior-mobile-developer-flutter-react-native-khoi-cong-nghe-thong-tin-ho25-495.35C60DDC.html,"[Middle, Senior] Mobile Developer (Flutter, React Native) - Khối Công nghệ thông tin (HO25.495)","C, Kotlin, Dart, Linux, Flutter, SQLite, Embedded Linux, C++, React, Embedded C, .NET, Android SDK, React Native, Java, Xcode, Swift",0,0,Onsite,Full-time,,,2.0,Hà Nội,2.0,careerviet,NGÂN HÀNG TMCP QUÂN ĐỘI,Bachelor,0,Frontend Developer
https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C678F0.html,Business Analyst,"SQL, Axure, Figma, Balsamiq",0,0,Onsite,Full-time,30.0,35.0,2.0,Hồ Chí Minh,2.0,careerviet,CÔNG TY CỔ PHẦN EPLUS RESEARCH,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/junior-graphic-designer/1987537.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138366,Junior Graphic Designer,"Adobe Photoshop, Adobe Illustrator, Blender, Adobe Premiere, CapCut",0,0,Onsite,Full-time,10.0,12.0,1.0,Hà Nội,2.0,topcv,CÔNG TY TNHH THUỶ TINH PHA LÊ VIỆT TIỆP,College,0,Designer
https://www.topcv.vn/viec-lam/vi-tri-thiet-ke/2025054.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138366,Vị Trí Thiết Kế,"Canva, Figma, Sketch, Adobe Photoshop, Adobe After Effects, Adobe Illustrator, Adobe Premiere",0,0,Onsite,Full-time,10.0,12.0,2.0,Bắc Ninh,2.0,topcv,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TÂM THÀNH,Bachelor,0,Designer
https://www.topcv.vn/viec-lam/nhan-vien-3d-animator/1061509.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138366,Nhân Viên 3D Animator,"ZBrush, Maya, 3ds Max, Blender, Adobe Premiere",0,0,Onsite,Full-time,,,1.0,Hà Nội,2.0,topcv,CÔNG TY TNHH QUỐC TẾ INCOM - STUDIO,College,0,Designer
https://www.topcv.vn/viec-lam/senior-graphic-designer/1797630.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138366,Senior Graphic Designer,"Figma, Adobe Photoshop, Adobe After Effects, Adobe Illustrator, Adobe InDesign, Adobe Premiere",0,0,Onsite,Full-time,16.0,20.0,3.0,Hồ Chí Minh,2.0,topcv,CÔNG TY CỔ PHẦN TẬP ĐOÀN VIBULA,College,0,Designer
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-2d-cong-ty-quang-cao-su-kien/2024976.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138366,"Nhân Viên Thiết Kế 2d - Công Ty Quảng Cáo, Sự Kiện","Sketch, Adobe Photoshop, Adobe Illustrator, Adobe InDesign, Adobe Premiere",0,0,Onsite,Full-time,12.0,15.0,1.0,Hà Nội,2.0,topcv,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI KHÔI THIÊN AN,Bachelor,0,Designer
https://www.topcv.vn/viec-lam/graphic-designer-e-commerce-marketing-materials-social-media/2024609.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Graphic Designer (E-Commerce) - Marketing Materials & Social Media,"Canva, Figma, Adobe Photoshop, Lightroom, Adobe After Effects, Adobe Illustrator, Adobe Premiere",0,0,Onsite,Full-time,12.0,18.0,2.0,Hà Nội,2.0,topcv,CÔNG TY TNHH MISEN,Bachelor,0,Designer
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-bao-bi-san-pham/2024533.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Nhân Viên Thiết Kế Bao Bì Sản Phẩm,"C, Adobe Photoshop, Lightroom, Go, Adobe Illustrator, Adobe InDesign, Adobe Premiere",0,0,Onsite,Full-time,8.0,15.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ HỢP LONG,College,0,Designer
https://www.topcv.vn/viec-lam/backend-teamlead/2024198.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Backend Teamlead,"Spring Boot, Node.js, Express.js, Java, NestJS, JavaScript, Spring",0,1,Onsite,Full-time,,,5.0,Hà Nội,3.0,topcv,CÔNG TY CỔ PHẦN KAOPIZ HOLDINGS,Bachelor,0,Management/Architect
https://www.topcv.vn/viec-lam/it-helpdesk-tieng-anh-giao-tiep/1963429.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,IT Helpdesk (Tiếng Anh Giao Tiếp),Not Specified,1,0,Onsite,Full-time,,,0.0,Nghệ An,2.0,topcv,HỘ KINH DOANH SIMPLIFIED TECHNOLOGY,College,0,IT Support
https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-phan-mem-nhan-tts-80-gio-hanh-chinh/2024438.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Nhân Viên Vận Hành Phần Mềm (Nhận TTS 80% Giờ Hành Chính),"SQL, C, SQL Server",0,0,Onsite,Full-time,5.0,8.0,0.5,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ HỢP LONG,Bachelor,0,IT Support
https://www.topcv.vn/viec-lam/truong-phong-giai-phap-cntt/1013348.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Trưởng Phòng Giải Pháp CNTT,Not Specified,0,0,Onsite,Full-time,25.0,35.0,4.0,Hà Nội,4.0,topcv,CÔNG TY CỔ PHẦN ECOIT,College,0,Management/Architect
https://www.topcv.vn/viec-lam/nhan-vien-sales-admin-sales-gia-han-che-do-tot/2048457.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772250613,Nhân Viên Sales Admin - Sales Gia Hạn (Chế Độ Tốt),Not Specified,0,0,Onsite,Full-time,,,0.5,Hồ Chí Minh,2.0,topcv,CÔNG TY TNHH DOCUMENT EASY,College,0,IT Sales/Marketing
https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-giai-phap-cntt-sales-tu-van-dich-vu-cntt/2046947.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772249945,"Nhân Viên Kinh Doanh Giải Pháp CNTT, Sales/ Tư Vấn Dịch Vụ CNTT",DigitalOcean,1,0,Onsite,Full-time,,,0.5,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CHỨNG THỰC SỐ TOÀN CẦU VIỆT NAM,College,0,IT Sales/Marketing
https://www.topcv.vn/viec-lam/truong-nhom-kinh-doanh-mang-it-outsourcing-thu-nhap-25-40-trieu-nghi-thu-7-chu-nhat/2045196.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772249945,"Trưởng Nhóm Kinh Doanh Mảng IT Outsourcing (Thu Nhập 25 - 40 Triệu) - Nghỉ Thứ 7, Chủ Nhật",Not Specified,1,1,Onsite,Full-time,,,3.0,Hà Nội,3.0,topcv,CÔNG TY TNHH ĐẦU TƯ VÀ KỸ THUẬT CÔNG NGHỆ XANH,College,0,IT Sales/Marketing
https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-tu-van-telesales-cskh-chi-tuyen-nam-thu-nhap-canh-tranh-tai-ha-noi-di-lam-ngay/2049318.html?ta_source=JobSearchList_LinkDetail&u_sr_id=bVcLJE0UT9b6sPs1QLDyl5gcikmbHKsDkO6CqwUj_1772249945,"Nhân Viên Kinh Doanh/ Tư Vấn/ TeleSales CSKH (Chỉ Tuyển Nam, Thu Nhập Cạnh Tranh Tại Hà Nội - Đi Làm Ngay)",Adobe Illustrator,0,0,Onsite,Full-time,,,0.5,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN GIẢI PHÁP MKT,College,0,IT Sales/Marketing
https://www.topcv.vn/viec-lam/nhan-vien-2d-graphic-artist/1964400.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Nhân Viên 2D Graphic Artist,"Adobe Premiere, Adobe Photoshop, Adobe Illustrator",0,0,Onsite,Full-time,10.0,17.0,1.0,Hà Nội,2.0,topcv,CÔNG TY TNHH HỌC LÝ PHƯƠNG ĐÔNG,College,0,Designer
https://www.topcv.vn/viec-lam/nhan-vien-artist-storyboard/1985721.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Nhân Viên Artist (Storyboard),"Room, Adobe Photoshop, Clip Studio Paint",0,0,Onsite,Full-time,8.0,12.0,0.5,Hà Nội,2.0,topcv,CÔNG TY TNHH GENESIS ENTERTAINMENTS,Bachelor,0,Designer
https://www.topcv.vn/viec-lam/ky-thuat-vien-lap-trinh/2024441.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Kỹ Thuật Viên Lập Trình,Not Specified,0,0,Onsite,Full-time,15.0,25.0,3.0,Ninh Bình,2.0,topcv,CÔNG TY TNHH QISDA VIỆT NAM,Unknown,0,IT Support
https://www.topcv.vn/viec-lam/chuyen-vien-quan-ly-phan-mem-ung-dung/1597656.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Chuyên Viên Quản Lý Phần Mềm Ứng Dụng,Not Specified,0,0,Onsite,Full-time,12.0,15.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN MỸ PHẨM QUỐC TẾ THÙY DUNG,Bachelor,0,General Developer
https://www.topcv.vn/viec-lam/chuyen-vien-quan-ly-chat-luong-phat-trien-phan-mem-pqa-di-lam-sau-tet/2024726.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Chuyên Viên Quản Lý Chất Lượng Phát Triển Phần Mềm (PQA-Đi Làm Sau Tết),"SonarQube, Jira, GitHub, ClickUp, Slack",0,0,Onsite,Full-time,20.0,25.0,3.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET,Bachelor,0,QA/Tester
https://www.topcv.vn/viec-lam/graphic-designer-nhan-vien-thiet-ke-do-hoa/2024212.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Graphic Designer / Nhân Viên Thiết Kế Đồ Họa,Adobe Premiere,0,0,Onsite,Full-time,12.0,16.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN MAXON,College,0,Designer
https://www.topcv.vn/viec-lam/itsupport/2023597.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,ITSupport,"SharePoint, Microsoft Teams",1,0,Onsite,Full-time,10.0,12.0,1.0,Phú Thọ,2.0,topcv,CÔNG TY TNHH BEYONDNET VN,College,0,IT Support
https://www.topcv.vn/viec-lam/kien-truc-su-cong-nghe/1745611.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Kiến Trúc Sư Công Nghệ,Not Specified,0,0,Onsite,Full-time,25.0,40.0,5.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ DTT,Bachelor,0,Other
https://www.topcv.vn/viec-lam/chuyen-vien-van-hanh-cong-nghe-mang-truyen-hinh/2024384.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Chuyên Viên Vận Hành Công Nghệ (Mảng Truyền Hình),Not Specified,0,0,Onsite,Full-time,,,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN VIỄN THÔNG ASIM,College,0,IT Support
https://www.topcv.vn/viec-lam/truong-phong-bao-tri-he-thong-sfc/1849107.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Trưởng Phòng Bảo Trì Hệ Thống (SFC),PLC Siemens,1,0,Onsite,Full-time,,,5.0,Hồ Chí Minh,4.0,topcv,"FOXLINK VIETNAM CO., LTD",Bachelor,0,System/DevOps/Security
https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-giai-phap-cntt/1629932.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Chuyên Viên Tư Vấn Giải Pháp CNTT,Not Specified,0,0,Onsite,Full-time,20.0,25.0,3.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN ECOIT,College,0,IT Sales/Marketing
https://www.topcv.vn/viec-lam/phan-tich-nghiep-vu-senior/2023716.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Phân Tích Nghiệp Vụ (Senior),Adobe Illustrator,0,0,Onsite,Full-time,,,2.0,Hà Nội,4.0,topcv,CÔNG TY CỔ PHẦN TƯ VẤN ĐẦU TƯ VÀ XÂY DỰNG GIAO THÔNG VẬN TẢI,Bachelor,0,Business Analyst
https://www.topcv.vn/viec-lam/chuyen-gia-danh-gia-dao-tao-iso-nganh-cntt/1994418.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,"Chuyên Gia Đánh Giá, Đào Tạo ISO (Ngành CNTT)",Not Specified,0,0,Onsite,Full-time,30.0,50.0,3.0,Hồ Chí Minh,2.0,topcv,CÔNG TY CỔ PHẦN CHỨNG NHẬN VÀ GIÁM ĐỊNH QUỐC TẾ ISOCERT,Bachelor,0,IT Support
https://www.topcv.vn/viec-lam/it-manager/2022690.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,IT Manager,"Prometheus, Grafana, Microsoft Defender",0,1,Onsite,Full-time,,60.0,5.0,Hà Nội,4.0,topcv,"TECHVIFY SOFTWARE., JSC",Bachelor,0,Management/Architect
https://www.topcv.vn/viec-lam/chuyen-vien-giai-phap-cntt/2024509.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Chuyên Viên Giải Pháp CNTT,Not Specified,0,0,Onsite,Full-time,25.0,35.0,3.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN ECOIT,College,0,Management/Architect
https://www.topcv.vn/viec-lam/nhan-vien-xu-ly-du-lieu-bd-department/2024592.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Nhân Viên Xử Lý Dữ Liệu (BD Department),Adobe Illustrator,0,0,Onsite,Full-time,,,0.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ HỢP LONG,Bachelor,0,Data & AI
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-graphic-designer/2024350.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Nhân Viên Thiết Kế_GRAPHIC DESIGNER,Adobe Premiere,0,0,Onsite,Full-time,13.0,15.0,2.0,Hà Nội,2.0,topcv,CÔNG TY TNHH DƯỢC HUNMED,Bachelor,0,Designer
https://www.topcv.vn/viec-lam/nhan-vien-design-pod/2023845.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Nhân Viên Design POD,"Adobe Premiere, Adobe Photoshop, Adobe Illustrator",0,0,Onsite,Full-time,8.0,12.0,1.0,Hà Nội,2.0,topcv,CÔNG TY TNHH NOVA GLOBAL GROUP,Unknown,0,Designer
https://www.topcv.vn/viec-lam/truong-phong-ai-mang-xa-hoi-aiz-di-lam-ngay/2023338.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Trưởng Phòng AI Mạng Xã Hội AiZ Đi Làm Ngay,"Python, Adobe Illustrator",0,0,Onsite,Full-time,50.0,60.0,3.0,Hà Nội,4.0,topcv,CÔNG TY CỔ PHẦN PHONG CÁCH MỚI VIỆT NAM,Bachelor,0,Data & AI
https://www.topcv.vn/viec-lam/chuyen-vien-video-editor-media-quay-dung/2023941.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,"Chuyên Viên Video Editor - Media (Quay, Dựng)","Adobe Premiere, Adobe Photoshop, Adobe Illustrator",0,0,Onsite,Full-time,10.0,15.0,1.0,Hà Nội,2.0,topcv,CÔNG TY TNHH TRƯỜNG DOANH NHÂN HBR,College,0,Designer
https://www.topcv.vn/viec-lam/software-architect/2024741.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Software Architect,"Nginx, AWS S3, gRPC, OAuth2, Prometheus, Grafana, MongoDB, Kubernetes, PostgreSQL, JWT, Adobe Illustrator, Kafka, RabbitMQ, Redis",0,0,Onsite,Full-time,,,5.0,Hồ Chí Minh,4.0,topcv,CÔNG TY CỔ PHẦN VIỄN THÔNG FPT,Bachelor,0,Management/Architect
https://www.topcv.vn/viec-lam/lap-trinh-game-dong-casual-puzzle-level-middle/1964374.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Lập Trình Game Dòng Casual/Puzzle (Level Middle),"C#, C, Unity",0,0,Onsite,Full-time,20.0,30.0,3.0,Hà Nội,2.0,topcv,CÔNG TY TNHH HỌC LÝ PHƯƠNG ĐÔNG,Bachelor,0,General Developer
https://www.topcv.vn/viec-lam/firmware-engineer/2024748.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Firmware Engineer,"R, OpenWrt, Embedded Linux, Embedded C, Linux",0,0,Onsite,Full-time,,,3.0,Hồ Chí Minh,3.0,topcv,CÔNG TY CỔ PHẦN VIỄN THÔNG FPT,Bachelor,0,General Developer
https://www.topcv.vn/viec-lam/it-system-administration/2024521.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,IT System Administration,"Exchange, Fortinet, SQL, Linux, VMware, Windows Server, Checkpoint",1,0,Onsite,Full-time,10.0,15.0,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ GIAO NHẬN THÁI HÀ,College,0,System/DevOps/Security
https://www.topcv.vn/viec-lam/data-center-infrastructure-management/1989648.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Data Center Infrastructure Management,Not Specified,0,0,Onsite,Full-time,28.0,35.0,5.0,Hà Nội,3.0,topcv,CÔNG TY CỔ PHẦN TẬP ĐOÀN APEC GROUP,Bachelor,0,Data & AI
https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-do-hoa-parttime/2021904.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Nhân Viên Thiết Kế Đồ Họa Parttime,"Adobe InDesign, Adobe Premiere, Adobe Photoshop, Adobe Illustrator",0,0,Onsite,Full-time,,4.0,0.5,Hà Nội,2.0,topcv,CÔNG TY TNHH DREAM AGENCY VIỆT NAM,College,0,Designer
https://www.topcv.vn/viec-lam/chuyen-vien-phat-trien-phan-mem/2024481.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770138922,Chuyên Viên Phát Triển Phần Mềm,"C, gRPC, JSON, C#, SQL, .NET, PostgreSQL, SOAP, SQL Server, Entity Framework, Oracle DB, XML, REST API",0,0,Onsite,Full-time,16.0,22.0,2.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN CÔNG NGHỆ HỢP LONG,Bachelor,0,General Developer
https://www.topcv.vn/viec-lam/nhan-vien-designer-thiet-ke-nganh-my-pham/1591638.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770139499,Nhân Viên Designer Thiết Kế Ngành Mỹ Phẩm,"Adobe InDesign, Adobe Premiere, Adobe Photoshop, Adobe Illustrator",0,0,Onsite,Full-time,14.0,16.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN NGÔI SAO CHÂU ÂU,College,0,Designer
https://www.topcv.vn/viec-lam/game-designer/1983083.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770139499,Game Designer,Not Specified,0,0,Onsite,Full-time,25.0,50.0,1.0,Hà Nội,2.0,topcv,CÔNG TY CỔ PHẦN FALCON TECHNOLOGY,Bachelor,0,Designer
https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-va-chup-anh-tai-phong-kham/1977945.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770139499,Chuyên Viên Thiết Kế Và Chụp Ảnh Tại Phòng Khám,"Adobe Photoshop, Lightroom, Adobe Illustrator, Adobe InDesign, Adobe Premiere",0,0,Onsite,Full-time,5.0,8.0,0.0,Đà Nẵng,2.0,topcv,CÔNG TY TNHH THẨM MỸ TÂM AN MEDICAL,Unknown,0,Designer
https://www.topcv.vn/viec-lam/product-owner-project-manager/2023396.html?ta_source=JobSearchList_LinkDetail&u_sr_id=JA4Q5TQ8RSrd63eEuMNrIYohjIwJE97rerrsWZ2l_1770139499,Product Owner/Project Manager,"Jira, Notion, Adobe Illustrator, Figma",0,1,Onsite,Full-time,,,2.0,Hồ Chí Minh,2.0,topcv,PENGUIN SECRET AGENCY,Bachelor,0,PM/PO
